순위,영화명,평점,날짜
19,더 헌트,8.97,20210318
20,극장판 소드 아트 온라인 -오디널 스케일-,8.94,20210318
21,러브 액츄얼리,8.93,20210318
22,중경삼림,8.93,20210318
23,"나는 내일, 어제의 너와 만난다",8.91,20210318
24,아이,8.80,20210318
25,달라스 바이어스 클럽,8.79,20210318
26,너의 이름은.,8.79,20210318
27,화양연화,8.79,20210318
28,더 포스트,8.76,20210318
29,찬실이는 복도 많지,8.74,20210318
30,"당신, 거기 있어줄래요",8.71,20210318
31,세자매,8.55,20210318
32,분노,8.55,20210318
33,그녀,8.53,20210318
34,러브 라이브! 더 스쿨 아이돌 무비,8.51,20210318
35,아비정전,8.48,20210318
36,허트 로커,8.43,20210318
37,콜드 워,8.26,20210318
38,클로저,8.19,20210318
39,하나와 앨리스,8.11,20210318
40,해리 포터와 불의 잔,8.03,20210318
41,무드 인디고,8.02,20210318
42,일대종사,8.00,20210318
43,날씨의 아이,7.95,20210318
44,미나리,7.90,20210318
45,철벽선생,7.77,20210318
46,톰과 제리,7.63,20210318
47,미션 파서블,7.42,20210318
48,펭귄 하이웨이,6.71,20210318
49,"쏘아올린 불꽃, 밑에서 볼까? 옆에서 볼까?",6.55,20210318
50,불한당: 나쁜 놈들의 세상,6.43,20210318
1,극장판 바이올렛 에버가든,9.49,20210319
2,반지의 제왕: 왕의 귀환,9.37,20210319
3,동주,9.37,20210319
4,서유기 2 - 선리기연,9.36,20210319
5,반지의 제왕: 두 개의 탑,9.35,20210319
6,부활: 그 증거,9.34,20210319
7,극장판 귀멸의 칼날: 무한열차편,9.31,20210319
8,소울,9.31,20210319
9,반지의 제왕: 반지 원정대,9.29,20210319
10,"나, 다니엘 블레이크",9.28,20210319
11,똥파리,9.22,20210319
12,러빙 빈센트,9.22,20210319
13,서유기 - 월광보합,9.21,20210319
14,해피 투게더,9.20,20210319
15,라야와 마지막 드래곤,9.16,20210319
16,러브레터,9.12,20210319
17,극장판 쿠로코의 농구 라스트 게임,9.09,20210319
18,타오르는 여인의 초상,9.06,20210319
19,더 헌트,8.97,20210319
20,극장판 소드 아트 온라인 -오디널 스케일-,8.94,20210319
21,러브 액츄얼리,8.93,20210319
22,중경삼림,8.93,20210319
23,"나는 내일, 어제의 너와 만난다",8.91,20210319
24,아이,8.81,20210319
25,달라스 바이어스 클럽,8.79,20210319
26,너의 이름은.,8.79,20210319
27,화양연화,8.79,20210319
28,소공녀,8.78,20210319
29,더 포스트,8.76,20210319
30,찬실이는 복도 많지,8.74,20210319
31,"당신, 거기 있어줄래요",8.71,20210319
32,세자매,8.56,20210319
33,분노,8.55,20210319
34,그녀,8.53,20210319
35,빅쇼트,8.52,20210319
36,러브 라이브! 더 스쿨 아이돌 무비,8.51,20210319
37,아비정전,8.49,20210319
38,허트 로커,8.43,20210319
39,콜드 워,8.26,20210319
40,클로저,8.19,20210319
41,국가부도의 날,8.13,20210319
42,하나와 앨리스,8.11,20210319
43,해리 포터와 불의 잔,8.03,20210319
44,무드 인디고,8.02,20210319
45,날씨의 아이,7.95,20210319
46,미나리,7.89,20210319
47,철벽선생,7.77,20210319
48,톰과 제리,7.63,20210319
49,미션 파서블,7.40,20210319
50,은혼,7.20,20210319
1,극장판 바이올렛 에버가든,9.49,20210320
2,반지의 제왕: 왕의 귀환,9.38,20210320
3,동주,9.37,20210320
4,서유기 2 - 선리기연,9.36,20210320
5,반지의 제왕: 두 개의 탑,9.35,20210320
6,부활: 그 증거,9.34,20210320
7,소울,9.31,20210320
8,극장판 귀멸의 칼날: 무한열차편,9.30,20210320
9,반지의 제왕: 반지 원정대,9.29,20210320
10,"나, 다니엘 블레이크",9.28,20210320
11,똥파리,9.22,20210320
12,러빙 빈센트,9.22,20210320
13,서유기 - 월광보합,9.21,20210320
14,해피 투게더,9.20,20210320
15,라야와 마지막 드래곤,9.15,20210320
16,러브레터,9.12,20210320
17,극장판 쿠로코의 농구 라스트 게임,9.09,20210320
18,타오르는 여인의 초상,9.06,20210320
19,더 헌트,8.97,20210320
20,극장판 소드 아트 온라인 -오디널 스케일-,8.94,20210320
21,러브 액츄얼리,8.93,20210320
22,중경삼림,8.93,20210320
23,"나는 내일, 어제의 너와 만난다",8.91,20210320
24,아이,8.79,20210320
25,달라스 바이어스 클럽,8.79,20210320
26,너의 이름은.,8.79,20210320
27,화양연화,8.79,20210320
28,소공녀,8.78,20210320
29,더 포스트,8.76,20210320
30,찬실이는 복도 많지,8.74,20210320
31,"당신, 거기 있어줄래요",8.71,20210320
32,세자매,8.56,20210320
33,분노,8.55,20210320
34,그녀,8.53,20210320
35,빅쇼트,8.52,20210320
36,러브 라이브! 더 스쿨 아이돌 무비,8.51,20210320
37,아비정전,8.49,20210320
38,허트 로커,8.43,20210320
39,콜드 워,8.26,20210320
40,클로저,8.19,20210320
41,국가부도의 날,8.13,20210320
42,하나와 앨리스,8.11,20210320
43,해리 포터와 불의 잔,8.03,20210320
44,무드 인디고,8.02,20210320
45,날씨의 아이,7.95,20210320
46,미나리,7.87,20210320
47,철벽선생,7.77,20210320
48,톰과 제리,7.63,20210320
49,미션 파서블,7.40,20210320
50,은혼,7.20,20210320
1,극장판 바이올렛 에버가든,9.49,20210321
2,반지의 제왕: 왕의 귀환,9.38,20210321
3,동주,9.37,20210321
4,반지의 제왕: 두 개의 탑,9.35,20210321
5,부활: 그 증거,9.34,20210321
6,극장판 귀멸의 칼날: 무한열차편,9.31,20210321
7,소울,9.31,20210321
8,반지의 제왕: 반지 원정대,9.29,20210321
9,"나, 다니엘 블레이크",9.28,20210321
10,똥파리,9.22,20210321
11,러빙 빈센트,9.22,20210321
12,해피 투게더,9.20,20210321
13,라야와 마지막 드래곤,9.16,20210321
14,러브레터,9.12,20210321
15,극장판 쿠로코의 농구 라스트 게임,9.09,20210321
16,타오르는 여인의 초상,9.06,20210321
17,더 헌트,8.97,20210321
18,극장판 소드 아트 온라인 -오디널 스케일-,8.94,20210321
19,러브 액츄얼리,8.93,20210321
20,중경삼림,8.93,20210321
21,아이,8.80,20210321
22,달라스 바이어스 클럽,8.79,20210321
23,너의 이름은.,8.79,20210321
24,화양연화,8.79,20210321
25,소공녀,8.78,20210321
26,더 포스트,8.76,20210321
27,찬실이는 복도 많지,8.74,20210321
28,"당신, 거기 있어줄래요",8.71,20210321
29,세자매,8.56,20210321
30,분노,8.55,20210321
31,빅쇼트,8.52,20210321
32,러브 라이브! 더 스쿨 아이돌 무비,8.51,20210321
33,아비정전,8.48,20210321
34,허트 로커,8.43,20210321
35,콜드 워,8.26,20210321
36,클로저,8.19,20210321
37,국가부도의 날,8.13,20210321
38,하나와 앨리스,8.11,20210321
39,해리 포터와 불의 잔,8.03,20210321
40,날씨의 아이,7.96,20210321
41,미나리,7.86,20210321
42,철벽선생,7.77,20210321
43,톰과 제리,7.64,20210321
44,미션 파서블,7.38,20210321
45,은혼,7.20,20210321
46,펭귄 하이웨이,6.72,20210321
47,"쏘아올린 불꽃, 밑에서 볼까? 옆에서 볼까?",6.55,20210321
48,불한당: 나쁜 놈들의 세상,6.43,20210321
49,카오스 워킹,6.29,20210321
50,120BPM,2.76,20210321
1,극장판 바이올렛 에버가든,9.49,20210322
2,반지의 제왕: 왕의 귀환,9.38,20210322
3,동주,9.37,20210322
4,반지의 제왕: 두 개의 탑,9.36,20210322
5,부활: 그 증거,9.34,20210322
6,극장판 귀멸의 칼날: 무한열차편,9.31,20210322
7,소울,9.31,20210322
8,반지의 제왕: 반지 원정대,9.29,20210322
9,"나, 다니엘 블레이크",9.28,20210322
10,똥파리,9.22,20210322
11,러빙 빈센트,9.22,20210322
12,해피 투게더,9.20,20210322
13,라야와 마지막 드래곤,9.14,20210322
14,러브레터,9.12,20210322
15,극장판 쿠로코의 농구 라스트 게임,9.09,20210322
16,타오르는 여인의 초상,9.06,20210322
17,더 헌트,8.97,20210322
18,극장판 소드 아트 온라인 -오디널 스케일-,8.94,20210322
19,러브 액츄얼리,8.93,20210322
20,중경삼림,8.92,20210322
21,아이,8.82,20210322
22,달라스 바이어스 클럽,8.79,20210322
23,너의 이름은.,8.79,20210322
24,화양연화,8.79,20210322
25,소공녀,8.78,20210322
26,더 포스트,8.76,20210322
27,찬실이는 복도 많지,8.74,20210322
28,"당신, 거기 있어줄래요",8.71,20210322
29,세자매,8.56,20210322
30,분노,8.55,20210322
31,빅쇼트,8.52,20210322
32,러브 라이브! 더 스쿨 아이돌 무비,8.51,20210322
33,아비정전,8.48,20210322
34,허트 로커,8.43,20210322
35,콜드 워,8.26,20210322
36,클로저,8.19,20210322
37,국가부도의 날,8.13,20210322
38,하나와 앨리스,8.11,20210322
39,해리 포터와 불의 잔,8.03,20210322
40,날씨의 아이,7.96,20210322
41,미나리,7.84,20210322
42,"마진 콜: 24시간, 조작된 진실",7.79,20210322
43,철벽선생,7.77,20210322
44,톰과 제리,7.64,20210322
45,미션 파서블,7.38,20210322
46,은혼,7.20,20210322
47,펭귄 하이웨이,6.72,20210322
48,"쏘아올린 불꽃, 밑에서 볼까? 옆에서 볼까?",6.55,20210322
49,불한당: 나쁜 놈들의 세상,6.43,20210322
50,카오스 워킹,6.29,20210322
1,극장판 바이올렛 에버가든,9.49,20210323
2,반지의 제왕: 왕의 귀환,9.38,20210323
3,동주,9.37,20210323
4,반지의 제왕: 두 개의 탑,9.36,20210323
5,부활: 그 증거,9.34,20210323
6,극장판 귀멸의 칼날: 무한열차편,9.31,20210323
7,소울,9.30,20210323
8,반지의 제왕: 반지 원정대,9.29,20210323
9,"나, 다니엘 블레이크",9.28,20210323
10,똥파리,9.22,20210323
11,러빙 빈센트,9.22,20210323
12,해피 투게더,9.20,20210323
13,라야와 마지막 드래곤,9.14,20210323
14,러브레터,9.12,20210323
15,극장판 쿠로코의 농구 라스트 게임,9.09,20210323
16,타오르는 여인의 초상,9.05,20210323
17,더 헌트,8.97,20210323
18,극장판 소드 아트 온라인 -오디널 스케일-,8.94,20210323
19,남매의 여름밤,8.94,20210323
20,러브 액츄얼리,8.93,20210323
21,중경삼림,8.93,20210323
22,아이,8.83,20210323
23,달라스 바이어스 클럽,8.79,20210323
24,너의 이름은.,8.79,20210323
25,화양연화,8.79,20210323
26,소공녀,8.78,20210323
27,더 포스트,8.76,20210323
28,찬실이는 복도 많지,8.74,20210323
29,"당신, 거기 있어줄래요",8.71,20210323
30,세자매,8.56,20210323
31,분노,8.55,20210323
32,빅쇼트,8.52,20210323
33,러브 라이브! 더 스쿨 아이돌 무비,8.51,20210323
34,아비정전,8.48,20210323
35,허트 로커,8.44,20210323
36,콜드 워,8.26,20210323
37,클로저,8.19,20210323
38,국가부도의 날,8.13,20210323
39,하나와 앨리스,8.11,20210323
40,해리 포터와 불의 잔,8.03,20210323
41,날씨의 아이,7.95,20210323
42,미나리,7.83,20210323
43,"마진 콜: 24시간, 조작된 진실",7.79,20210323
44,철벽선생,7.77,20210323
45,톰과 제리,7.64,20210323
46,미션 파서블,7.38,20210323
47,은혼,7.20,20210323
48,펭귄 하이웨이,6.72,20210323
49,"쏘아올린 불꽃, 밑에서 볼까? 옆에서 볼까?",6.55,20210323
50,불한당: 나쁜 놈들의 세상,6.43,20210323
1,극장판 바이올렛 에버가든,9.49,20210324
2,반지의 제왕: 왕의 귀환,9.38,20210324
3,동주,9.37,20210324
4,반지의 제왕: 두 개의 탑,9.35,20210324
5,부활: 그 증거,9.34,20210324
6,극장판 귀멸의 칼날: 무한열차편,9.31,20210324
7,소울,9.31,20210324
8,반지의 제왕: 반지 원정대,9.29,20210324
9,"나, 다니엘 블레이크",9.28,20210324
10,똥파리,9.22,20210324
11,러빙 빈센트,9.22,20210324
12,해피 투게더,9.20,20210324
13,라야와 마지막 드래곤,9.15,20210324
14,러브레터,9.12,20210324
15,극장판 쿠로코의 농구 라스트 게임,9.09,20210324
16,타오르는 여인의 초상,9.05,20210324
17,더 헌트,8.97,20210324
18,극장판 소드 아트 온라인 -오디널 스케일-,8.94,20210324
19,남매의 여름밤,8.94,20210324
20,러브 액츄얼리,8.93,20210324
21,중경삼림,8.92,20210324
22,아이,8.82,20210324
23,달라스 바이어스 클럽,8.79,20210324
24,너의 이름은.,8.79,20210324
25,화양연화,8.79,20210324
26,소공녀,8.78,20210324
27,더 포스트,8.76,20210324
28,찬실이는 복도 많지,8.74,20210324
29,"당신, 거기 있어줄래요",8.71,20210324
30,세자매,8.56,20210324
31,분노,8.55,20210324
32,빅쇼트,8.52,20210324
33,러브 라이브! 더 스쿨 아이돌 무비,8.51,20210324
34,아비정전,8.48,20210324
35,허트 로커,8.44,20210324
36,콜드 워,8.26,20210324
37,클로저,8.19,20210324
38,프란시스 하,8.13,20210324
39,국가부도의 날,8.13,20210324
40,하나와 앨리스,8.11,20210324
41,해리 포터와 불의 잔,8.03,20210324
42,일대종사,7.99,20210324
43,날씨의 아이,7.95,20210324
44,미나리,7.83,20210324
45,"마진 콜: 24시간, 조작된 진실",7.79,20210324
46,철벽선생,7.77,20210324
47,톰과 제리,7.65,20210324
48,초미의 관심사,7.37,20210324
49,미션 파서블,7.37,20210324
50,은혼,7.20,20210324
1,극장판 바이올렛 에버가든,9.49,20210325
2,가나의 혼인잔치: 언약,9.42,20210325
3,더 박스,9.41,20210325
4,반지의 제왕: 왕의 귀환,9.38,20210325
5,동주,9.37,20210325
6,반지의 제왕: 두 개의 탑,9.35,20210325
7,부활: 그 증거,9.34,20210325
8,극장판 귀멸의 칼날: 무한열차편,9.31,20210325
9,소울,9.31,20210325
10,반지의 제왕: 반지 원정대,9.29,20210325
11,"나, 다니엘 블레이크",9.28,20210325
12,똥파리,9.22,20210325
13,러빙 빈센트,9.22,20210325
14,해피 투게더,9.20,20210325
15,바울,9.16,20210325
16,라야와 마지막 드래곤,9.15,20210325
17,러브레터,9.12,20210325
18,극장판 쿠로코의 농구 라스트 게임,9.09,20210325
19,타오르는 여인의 초상,9.05,20210325
20,더 헌트,8.97,20210325
21,극장판 소드 아트 온라인 -오디널 스케일-,8.94,20210325
22,남매의 여름밤,8.94,20210325
23,러브 액츄얼리,8.93,20210325
24,고질라 VS. 콩,8.92,20210325
25,중경삼림,8.92,20210325
26,천로역정: 천국을 찾아서,8.83,20210325
27,아이,8.80,20210325
28,달라스 바이어스 클럽,8.79,20210325
29,너의 이름은.,8.79,20210325
30,화양연화,8.79,20210325
31,소공녀,8.78,20210325
32,더 포스트,8.76,20210325
33,찬실이는 복도 많지,8.73,20210325
34,"당신, 거기 있어줄래요",8.71,20210325
35,세자매,8.56,20210325
36,분노,8.55,20210325
37,빅쇼트,8.52,20210325
38,러브 라이브! 더 스쿨 아이돌 무비,8.51,20210325
39,아비정전,8.48,20210325
40,허트 로커,8.44,20210325
41,신은 죽지 않았다 3: 어둠 속의 빛,8.31,20210325
42,콜드 워,8.26,20210325
43,프란시스 하,8.13,20210325
44,국가부도의 날,8.13,20210325
45,하나와 앨리스,8.11,20210325
46,일대종사,7.99,20210325
47,날씨의 아이,7.95,20210325
48,미나리,7.83,20210325
49,예수는 역사다,7.80,20210325
50,"마진 콜: 24시간, 조작된 진실",7.78,20210325
1,극장판 바이올렛 에버가든,9.49,20210326
2,가나의 혼인잔치: 언약,9.42,20210326
3,반지의 제왕: 왕의 귀환,9.38,20210326
4,동주,9.37,20210326
5,반지의 제왕: 두 개의 탑,9.35,20210326
6,부활: 그 증거,9.34,20210326
7,극장판 귀멸의 칼날: 무한열차편,9.31,20210326
8,소울,9.31,20210326
9,더 박스,9.30,20210326
10,반지의 제왕: 반지 원정대,9.29,20210326
11,"나, 다니엘 블레이크",9.28,20210326
12,똥파리,9.22,20210326
13,러빙 빈센트,9.22,20210326
14,해피 투게더,9.20,20210326
15,바울,9.16,20210326
16,라야와 마지막 드래곤,9.15,20210326
17,러브레터,9.12,20210326
18,극장판 쿠로코의 농구 라스트 게임,9.09,20210326
19,타오르는 여인의 초상,9.05,20210326
20,더 헌트,8.97,20210326
21,극장판 소드 아트 온라인 -오디널 스케일-,8.94,20210326
22,남매의 여름밤,8.94,20210326
23,러브 액츄얼리,8.93,20210326
24,중경삼림,8.92,20210326
25,고질라 VS. 콩,8.86,20210326
26,천로역정: 천국을 찾아서,8.83,20210326
27,아이,8.79,20210326
28,너의 이름은.,8.79,20210326
29,달라스 바이어스 클럽,8.79,20210326
30,화양연화,8.79,20210326
31,소공녀,8.78,20210326
32,더 포스트,8.76,20210326
33,찬실이는 복도 많지,8.74,20210326
34,"당신, 거기 있어줄래요",8.71,20210326
35,세자매,8.56,20210326
36,분노,8.55,20210326
37,빅쇼트,8.52,20210326
38,러브 라이브! 더 스쿨 아이돌 무비,8.51,20210326
39,아비정전,8.48,20210326
40,허트 로커,8.44,20210326
41,신은 죽지 않았다 3: 어둠 속의 빛,8.31,20210326
42,콜드 워,8.26,20210326
43,프란시스 하,8.13,20210326
44,국가부도의 날,8.13,20210326
45,하나와 앨리스,8.11,20210326
46,일대종사,7.99,20210326
47,날씨의 아이,7.95,20210326
48,미나리,7.83,20210326
49,예수는 역사다,7.80,20210326
50,"마진 콜: 24시간, 조작된 진실",7.78,20210326
1,극장판 바이올렛 에버가든,9.48,20210327
2,가나의 혼인잔치: 언약,9.42,20210327
3,반지의 제왕: 왕의 귀환,9.38,20210327
4,동주,9.37,20210327
5,반지의 제왕: 두 개의 탑,9.35,20210327
6,부활: 그 증거,9.34,20210327
7,극장판 귀멸의 칼날: 무한열차편,9.31,20210327
8,소울,9.30,20210327
9,반지의 제왕: 반지 원정대,9.29,20210327
10,"나, 다니엘 블레이크",9.29,20210327
11,똥파리,9.22,20210327
12,러빙 빈센트,9.22,20210327
